"Current ISBN-13 Complete"	"Ausgabennr."	"Current Project No"	"Description"	"Notification No"	"No_ Series"	"Serial Nos_"	"Series Code"	"Current Print Run No"	"Edition Group"	"Genre Code"	"Imprint Code"	"Item Disc Group "	"Item Type Code"	"Publication Date Edition"
"9783525181089"	"112063"	"112063"	"Privatrechtsgeschichte der Neuzeit"	"LIEFER"	""	""	"392"	"2"	"9200"	"WIRTSCHAFT"	"VR"	"100"	"BUCH"	"12.05.1996"
"9783899711134"	"116796"	"116796"	"Neue Zuwanderung aus dem Osten?"	"LIEFER"	""	""	"3002"	"1"	"U3110"	"GESCH"	"UNIPRESS"	"U211"	"BUCH"	"12.07.2003"
"9783525537848"	"112083"	"112083"	"Die strukturalistische Artefakt- und Kunstanalyse"	"LIEFER"	""	""	"627"	"1"	"5300"	"WISS.THEO"	"VR"	"160"	"BUCH"	"12.10.1996"
"9783525402313"	"1005434"	"P1009806"	"Kopf oder Bauch?"	"LIEFER"	""	""	""	"1"	"4910"	"PSYCH/MED"	"VR"	"100"	"BUCH"	"18.04.2012"
"9783525306024"	"115348"	"115348"	"Grundlegung zur Metaphysik der Sitten"	"LIEFER"	""	""	"662"	"1"	"2300"	"GEIST"	"VR"	"132"	"BUCH"	"17.02.2004"
"9783525362983"	"1001802"	"P1002028"	"Die Sowjetunion und die deutsche Frage"	"LIEFER"	""	""	""	"1"	"3000"	"GESCH"	"VR"	"100"	"BUCH"	"13.03.2007"
""	"110824"	"110824"	"Die Welt des Orients Band XXV/1994"	"LIEFER"	""	""	"893"	"1"	"8100"	"WISS.THEO"	"VR"	"170"	"ZEITSCHR"	"12.12.1994"
"9783525543603"	"1005437"	"P1006249"	"Philistine Iconography"	"LIEFER"	""	""	"627"	"1"	"5400"	"WISS.THEO"	"VR"	"160"	"BUCH"	"08.04.2010"
"9783525351321"	"115350"	"115350"	"Tagebuch aus einem Lager"	"LIEFER"	""	""	"050"	"1"	"3100"	"GESCH"	"VR"	"100"	"BUCH"	"12.04.2002"
"9783647350929"	"1005438"	"P1035715"	"Luftmenschen"	"LIEFER"	""	""	"915"	"2"	"3100"	"GESCH"	"VRE"	"231"	"E-BOOK"	"22.01.2014"
"9783525359471"	"106977"	"106977"	"Friedenssicherung und politische Einheit des Reiches unter Kaiser Maximilian II. (1564–1576)"	"LIEFER"	""	""	"751"	"1"	"3100"	"GESCH"	"VR"	"210"	"BUCH"	"12.01.1993"
"9783525358801"	"1001805"	"P1002031"	"Den Irrtum liquidieren"	"LIEFER"	""	""	"888"	"1"	"3100"	"GESCH"	"VR"	"210"	"BUCH"	"24.10.2007"
"9783525824825"	"106979"	"106979"	"Beiträge zum Verständnis der Germania des Tacitus,"	"LIEFER"	""	""	"004"	"1"	"9000"	"GEIST"	"VR"	"210"	"BUCH"	"12.11.1992"
"9783525370063"	"1003909"	"P1004566"	"Anarchie und Weltrecht"	"LIEFER"	""	""	"388"	"1"	"3100"	"GESCH"	"VR"	"100"	"BUCH"	"22.07.2009"
"9783525716175"	"112100"	"P1006794"	"Cicero, De re publica"	"LIEFER"	""	""	"154"	"1"	"7100"	"UNTERRICHT"	"VR"	"150"	"BUCH"	"18.05.2010"
"9783525604441"	"1005441"	"P1006258"	"Robinson Crusoe tries again"	"LIEFER"	""	""	"681"	"1"	"5600"	"WISS.THEO"	"VR"	"210"	"BUCH"	"15.09.2010"
"9783525256473"	"112101"	"P1006024"	"Ciceros »De re publica« im Unterricht"	"LIEFER"	""	""	"153"	"1"	"7100"	"UNTERRICHT"	"VR"	"150"	"BUCH"	"30.03.2010"
"9783838521220"	"1005430"	"P1006241"	"Die Novelle"	"LIEFER"	""	""	""	"2"	"9520"	"GEIST"	"UTBE"	"231"	"E-BOOK"	"27.05.2008"
""	"112104"	"112104"	"23. Jahrgang 1997"	"LIEFER"	""	""	""	"1"	"8500"	""	"VR"	"170"	"BUCH"	"12.12.1997"
"9783647776217"	"1005442"	"P1006259"	"Jona – Lesen und Deuten"	"LIEFER"	""	""	""	"1"	"7700"	"UNTERRICHT"	"VRE"	"231"	"E-BOOK"	"10.12.2008"
"9783525457399"	"112110"	"112110"	"Eine Borderline-Therapie"	"LIEFER"	""	""	""	"2"	"4070"	"PSYCH/MED"	"VR"	"100"	"BUCH"	"12.06.1996"
"9783647310053"	"1005443"	"P1006260"	"Wir werden Textdetektive"	"LIEFER"	""	""	"600340"	"2"	"7010"	"UNTERRICHT"	"VRE"	"231"	"E-BOOK"	"07.06.2011"
"9783525362563"	"115355"	"115355"	"Konsum und Handel"	"LIEFER"	""	""	""	"1"	"3000"	"GESCH"	"VR"	"100"	"BUCH"	"12.03.2003"
"9783647701585"	"1005444"	"P1006261"	"Wir werden Textdetektive"	"LIEFER"	""	""	"600340"	"3"	"7010"	"UNTERRICHT"	"VRE"	"231"	"E-BOOK"	"11.06.2013"
"9783525362174"	"115361"	"115361"	"Sozialgeschichte und Statistik des Mädchenschulwesens in den deutschen Staaten 1800–1945"	"LIEFER"	""	""	"128"	"1"	"3100"	"GESCH"	"VR"	"210"	"BUCH"	"13.09.2005"
"9783647710013"	"1005445"	"P1037165"	"Lernzirkel zum ablativus absolutus"	"LIEFER"	""	""	""	"2"	"7100"	"UNTERRICHT"	"VRE"	"231"	"E-BOOK"	"17.09.2014"
"9783525457603"	"109779"	"109779"	"Dreiecksgeschichten"	"LIEFER"	""	""	""	"1"	"4070"	"PSYCH/MED"	"VR"	"100"	"BUCH"	"12.10.1993"
"9783525604069"	"116815"	"116815"	"Der Tag ist nicht mehr fern"	"LIEFER"	""	""	""	"2"	"6300"	"PRAKT.THEO"	"VR"	"100"	"BUCH"	"12.04.2003"
"9783525365175"	"115362"	"115362"	"Die deutschen Königspfalzen. Lieferung 1,5"	"LIEFER"	""	""	"132"	"1"	"3100"	"GESCH"	"VR"	"210"	"BUCH"	"12.11.2001"
"9783647256597"	"1005447"	"P1006264"	"Catulls Gedichte im Unterricht"	"LIEFER"	""	""	"153"	"3"	"7100"	"UNTERRICHT"	"VRE"	"231"	"E-BOOK"	"19.05.2006"
""	"112135"	"112135"	"MN 1995 Bd.24"	"LIEFER"	""	""	""	"1"	"8400"	""	"VR"	"170"	"ZEITSCHR"	"12.07.1996"
"9783647256566"	"1005448"	"P1006265"	"Senecas »Epistulae morales« im Unterricht"	"LIEFER"	""	""	"153"	"3"	"7100"	"UNTERRICHT"	"VRE"	"231"	"E-BOOK"	"16.11.2011"
"9783525355718"	"115364"	"115364"	"Religion und Erinnerung"	"LIEFER"	""	""	"160"	"1"	"3100"	"GESCH"	"VR"	"210"	"BUCH"	"12.01.2002"
"9783647256528"	"1005449"	"P1006266"	"Sallusts »Catilinae coniuratio« im Unterricht"	"LIEFER"	""	""	"153"	"1"	"7100"	"UNTERRICHT"	"VRE"	"231"	"E-BOOK"	"19.11.2004"
"9783525355725"	"115365"	"115365"	"Apokalypse und Erinnerung in der deutsch-jüdischen Kultur des frühen 20. Jahrhunderts"	"LIEFER"	""	""	"160"	"1"	"3100"	"GESCH"	"VR"	"210"	"BUCH"	"12.05.2002"
"9783525014530"	"116804"	"P1007010"	"Kleines Wörterbuch der Psychoanalyse"	"LIEFER"	""	""	"651"	"2"	"4070"	"PSYCH/MED"	"VR"	"100"	"BUCH"	"01.04.2010"
""	"112145"	"112145"	"MN 1996 Bd.25"	"LIEFER"	""	""	""	"1"	"8400"	""	"VR"	"170"	"ZEITSCHR"	"12.09.1996"
"9783647256542"	"1005450"	"P1006267"	"Die Briefe des jüngeren Plinius im Unterricht"	"LIEFER"	""	""	"153"	"1"	"7100"	"UNTERRICHT"	"VRE"	"231"	"E-BOOK"	"25.10.2012"
"9783525354384"	"112139"	"112139"	"Pietismus und Aufklärung"	"LIEFER"	""	""	"888"	"1"	"3100"	"GESCH"	"VR"	"210"	"BUCH"	"12.05.1997"
"9783525615331"	"116801"	"116801"	"Kommt, wir feiern!"	"LIEFER"	""	""	"405"	"1"	"7020"	"UNTERRICHT"	"VR"	"150"	"BUCH"	"12.09.2003"
"9783525365106"	"112154"	"112154"	"Die deutschen Königspfalzen. Lieferung 3,3"	"LIEFER"	""	""	"132"	"1"	"3100"	"GESCH"	"VR"	"210"	"BUCH"	"12.04.1997"
"9783647256481"	"1005452"	"P1006269"	"Römischer Alltag"	"LIEFER"	""	""	"153"	"1"	"7100"	"UNTERRICHT"	"VRE"	"231"	"E-BOOK"	"12.02.1998"
""	"112162"	"112162"	"KS 1996 Nr. 30"	"LIEFER"	""	""	""	"1"	"8100"	"WISS.THEO"	"VR"	"170"	"BUCH"	"12.10.1996"
"9783525604113"	"116803"	"P1033897"	"Meine Zeit in deinen Händen"	"LIEFER"	""	""	""	"2"	"6600"	"PRAKT.THEO"	"VR"	"100"	"BUCH"	"19.03.2007"
"9783525516164"	"107364"	"107364"	"Die Offenbarung des Johannes"	"LIEFER"	""	""	"389"	"1"	"5100"	"WISS.THEO"	"VR"	"100"	"BUCH"	"17.09.2008"
"9783647256580"	"1005454"	"P1006271"	"Die »Mostellaria« des Plautus im Unterricht"	"LIEFER"	""	""	"153"	"2"	"7100"	"UNTERRICHT"	"VRE"	"231"	"E-BOOK"	"08.11.2005"
""	"109795"	"109795"	"MA 1972-73 Serie I, Lief.:I-IV"	"LIEFER"	""	""	""	"1"	"8400"	"PSYCH/MED"	"VR"	"170"	"ZEITSCHR"	"12.04.1993"
"9783647256351"	"1005455"	"P1006272"	"Ovids »Ars amatoria« im Unterricht"	"LIEFER"	""	""	"153"	"2"	"7100"	"UNTERRICHT"	"VRE"	"231"	"E-BOOK"	"12.01.1997"
"9783525516263"	"107363"	"107363"	"Der zweite Petrusbrief und der Judasbrief"	"LIEFER"	""	""	"389"	"1"	"5100"	"WISS.THEO"	"VR"	"100"	"BUCH"	"12.10.1992"
"9783647256559"	"1005456"	"P1006273"	"Vergils »Aeneis« im Unterricht"	"LIEFER"	""	""	"153"	"3"	"7100"	"UNTERRICHT"	"VRE"	"231"	"E-BOOK"	"23.07.2008"
"9783525457757"	"115374"	"P1008297"	"Depression und Manie"	"LIEFER"	""	""	""	"5"	"4070"	"PSYCH/MED"	"VR"	"100"	"BUCH"	"16.06.2011"
"9783647256535"	"1005457"	"P1006274"	"Interpretationen und Unterrichtsvorschläge zu Ovid"	"LIEFER"	""	""	"153"	"3"	"7100"	"UNTERRICHT"	"VRE"	"231"	"E-BOOK"	"23.06.2011"
"9783525515501"	"107359"	"107359"	"Der Brief an die Epheser"	"LIEFER"	""	""	"389"	"1"	"5100"	"WISS.THEO"	"VR"	"100"	"BUCH"	"12.12.2007"
"9783647610405"	"1005458"	"P1006275"	"Ich muss wissen, was ich machen will ..."	"LIEFER"	""	""	""	"1"	"7700"	"UNTERRICHT"	"VRE"	"231"	"E-BOOK"	"20.02.2008"
"9783525516881"	"107366"	"107366"	"Der zweite Clemensbrief"	"LIEFER"	""	""	"387"	"1"	"5100"	"WISS.THEO"	"VR"	"100"	"BUCH"	"05.12.2006"
"9783647610184"	"1005459"	"P1006276"	"Jesus – Stationen  für Kinder"	"LIEFER"	""	""	""	"1"	"7700"	"UNTERRICHT"	"VRE"	"231"	"E-BOOK"	"30.07.2009"
"9783525516812"	"107369"	"107369"	"Das Martyrium des Polykarp"	"LIEFER"	""	""	"387"	"1"	"5100"	"WISS.THEO"	"VR"	"100"	"BUCH"	"12.01.1998"
"9783525461990"	"116810"	"P1039797"	"Hysterie"	"LIEFER"	""	""	""	"11"	"4070"	"PSYCH/MED"	"VR"	"100"	"BUCH"	"19.08.2015"
"9783525461099"	"115382"	"115382"	"SpielArt – Rituale"	"LIEFER"	""	""	"658"	"1"	"4050"	"PSYCH/MED"	"VR"	"100"	"BUCH"	"12.04.2002"
"9783647610047"	"1005460"	"P1006277"	"Gott ist mein Hirte!"	"LIEFER"	""	""	"672"	"1"	"7700"	"UNTERRICHT"	"VRE"	"231"	"E-BOOK"	"12.09.2006"
"9783525516782"	"107368"	"107368"	"Die Polykarpbriefe"	"LIEFER"	""	""	"387"	"1"	"5100"	"WISS.THEO"	"VR"	"100"	"BUCH"	"12.07.1995"
"9783525623848"	"116807"	"P1010853"	"Das Kurzgespräch in Seelsorge und Beratung"	"LIEFER"	""	""	""	"4"	"6700"	"PRAKT.THEO"	"VR"	"100"	"BUCH"	"20.02.2013"
"9783525353110"	"115387"	"115387"	"Deutsche Königspfalzen. Band 5: Splendor palatii"	"LIEFER"	""	""	"888"	"1"	"3100"	"GESCH"	"VR"	"210"	"BUCH"	"12.10.2001"
"9783647710419"	"1005461"	"P1006278"	"Lernzirkel zu den lateinischen Konjugationen"	"LIEFER"	""	""	""	"1"	"7100"	"UNTERRICHT"	"VRE"	"231"	"E-BOOK"	"22.12.2011"
"9783525257555"	"107869"	"107869"	"Tragicorum Graecorum Fragmenta. Vol. V: Euripides"	"LIEFER"	""	""	"880"	"1"	"2500"	"GEIST"	"VR"	"210"	"BUCH"	"05.10.2004"
"9783647764092"	"1005462"	"P1006279"	"Methoden im Ethikunterricht"	"LIEFER"	""	""	"527"	"1"	"7700"	"UNTERRICHT"	"VRE"	"231"	"E-BOOK"	"07.11.2006"
"9783525516867"	"115389"	"115389"	"Geschichte des Alten Orients bis zur Zeit Alexanders des Großen"	"LIEFER"	""	""	""	"1"	"5100"	"WISS.THEO"	"VR"	"100"	"BUCH"	"12.10.2001"
"9783647615967"	"1005463"	"P1006280"	"Das brennt mir auf der Seele"	"LIEFER"	""	""	"169"	"1"	"7020"	"UNTERRICHT"	"VRE"	"231"	"E-BOOK"	"13.02.2007"
"9783525613962"	"115390"	"115390"	"Jesus comes from Hollywood"	"LIEFER"	""	""	""	"1"	"7020"	"UNTERRICHT"	"VR"	"100"	"BUCH"	"12.12.2001"
"9783647581712"	"1005464"	"P1006281"	"RU praktisch fachdidaktisch"	"LIEFER"	""	""	""	"1"	"7020"	"UNTERRICHT"	"VRE"	"231"	"E-BOOK"	"21.11.2007"
"9783525535004"	"115392"	"P1007516"	"Schöpfung"	"LIEFER"	""	""	""	"2"	"5300"	"WISS.THEO"	"VR"	"100"	"BUCH"	"11.01.2011"
"9783647776231"	"1005465"	"P1006282"	"Von der Schöpfung bis zum Turmbau"	"LIEFER"	""	""	""	"1"	"7700"	"UNTERRICHT"	"VRE"	"231"	"E-BOOK"	"23.07.2008"
"9783525516836"	"107370"	"107370"	"Der Barnabasbrief"	"LIEFER"	""	""	"387"	"1"	"5100"	"WISS.THEO"	"VR"	"100"	"BUCH"	"12.04.1999"
"9783525614266"	"1005466"	"P1006283"	"Theologie für Lehrerinnen und Lehrer, Band 1-5"	"LIEFER"	""	""	"912"	"1"	"7020"	"UNTERRICHT"	"VR"	"100"	"BUCH"	"18.08.2010"
"9783525335901"	"107585"	"107585"	"Das Christentum im frühen Mittelalter (476-1054)"	"LIEFER"	""	""	"390"	"1"	"5500"	"GESCH"	"VR"	"100"	"BUCH"	"12.11.1993"
"9783825234553"	"1005468"	"P1006285"	"Basiskartei Religionsdidaktik"	"LIEFER"	""	""	""	"1"	"9558"	"PRAKT.THEO"	"UTB"	"132"	"BUCH"	"16.02.2011"
"9783525521915"	"115395"	"115395"	"Die Geschichte der christlichen Diakonie"	"LIEFER"	""	""	""	"1"	"5200"	"WISS.THEO"	"VR"	"132"	"BUCH"	"12.12.2002"
"9783525461969"	"116809"	"116809"	"Schizoaffektive Psychose"	"LIEFER"	""	""	""	"1"	"4070"	"PSYCH/MED"	"VR"	"100"	"BUCH"	"27.01.2004"
"9783525360514"	"112249"	"112249"	"Der Kaiser und Kurpfalz"	"LIEFER"	""	""	"751"	"1"	"3100"	"GESCH"	"VR"	"210"	"BUCH"	"12.09.1997"
"9783899717709"	"1005470"	"P1006287"	"Besiegelte Freundschaft"	"LIEFER"	""	""	"3057"	"1"	"U6000"	"GEIST"	"UNIPRESS"	"U211"	"BUCH"	"15.09.2010"
"9783525539828"	"112252"	"112252"	"Hebrew Bible / Old Testament: The History of Its Interpretation"	"LIEFER"	""	""	"280"	"1"	"5300"	"WISS.THEO"	"VR"	"100"	"BUCH"	"23.01.2008"
"9783525252758"	"1005471"	"P1006288"	"Die Argumente des Dritten Menschen in Platons Dial"	"LIEFER"	""	""	"274"	"1"	"2500"	"GEIST"	"VR"	"210"	"BUCH"	"15.09.2010"
"9783525540213"	"112253"	"112253"	"Hebrew Bible / Old Testament. III: From Modernism "	"LIEFER"	""	""	"280"	"1"	"5300"	"WISS.THEO"	"VR"	"100"	"BUCH"	"05.12.2012"
"9783647310084"	"1005472"	"P1006289"	"Lesen kann man lernen"	"LIEFER"	""	""	""	"2"	"7010"	"UNTERRICHT"	"VRE"	"231"	"E-BOOK"	"18.02.2010"
"9783525540220"	"112254"	"112254"	"Hebrew Bible / Old Testament. III: From Modernism "	"LIEFER"	""	""	"280"	"1"	"5300"	"WISS.THEO"	"VR"	"100"	"BUCH"	"10.12.2014"
"9783899717716"	"1005473"	"P1006290"	"Schmerz in der Literatur des Mittelalters und der "	"LIEFER"	""	""	"3035"	"1"	"U2130"	"GEIST"	"UNIPRESS"	"U211"	"BUCH"	"08.04.2010"
"9783525825198"	"115415"	"115415"	"Die Wissenschaften in der Akademie"	"LIEFER"	""	""	"004"	"1"	"9000"	"GEIST"	"VR"	"160"	"BUCH"	"12.09.2002"
"9783899717723"	"1005474"	"P1006291"	"Kognition und Technologie im kooperativen Lernen"	"LIEFER"	""	""	""	"1"	"U6000"	"GEIST"	"UNIPRESS"	"U211"	"BUCH"	"21.07.2010"
"9783525603949"	"112291"	"112291"	"Inszenierung des Evangeliums"	"LIEFER"	""	""	""	"1"	"6000"	"PRAKT.THEO"	"VR"	"100"	"BUCH"	"12.03.1997"
"9783899717730"	"1005475"	"P1006292"	"Die Zerstörung Dresdens 13. bis 15. Februar 1945"	"LIEFER"	""	""	"3034"	"1"	"U3110"	"GESCH"	"UNIPRESS"	"U211"	"BUCH"	"17.03.2010"
"9783525603956"	"112297"	"112297"	"Gott ist genug"	"LIEFER"	""	""	""	"2"	"6300"	"PRAKT.THEO"	"VR"	"100"	"BUCH"	"12.02.1997"
"9783899717747"	"1005477"	"P1006298"	"Spontaneität des Selbst"	"LIEFER"	""	""	"3072"	"1"	"U2300"	"GEIST"	"UNIPRESS"	"U211"	"BUCH"	"08.04.2010"
"9783825227890"	"107589"	"107589"	"Kirche im gesellschaftlichen Umbruch"	"LIEFER"	""	""	"899"	"1"	"9530"	"GESCH"	"UTB"	"132"	"BUCH"	"15.02.2006"
"9783525252949"	"1005478"	"P1006302"	"The Dispute concerning Rhetoric in Hellenistic Tho"	"LIEFER"	""	""	"274"	"1"	"2500"	"GEIST"	"VR"	"210"	"BUCH"	"15.09.2010"
"9783525538791"	"115421"	"115421"	"Die Geschichte Israels in der Sicht des Lukas"	"LIEFER"	""	""	"146"	"1"	"5300"	"WISS.THEO"	"VR"	"210"	"BUCH"	"12.08.2001"
"9783525560112"	"1005479"	"P1006303"	"Latin America between Conflict and Reconciliation"	"LIEFER"	""	""	"685"	"1"	"5600"	"WISS.THEO"	"VR"	"210"	"BUCH"	"18.07.2012"
"9783525538807"	"115422"	"115422"	"Jeremia als Lehrer der Tora"	"LIEFER"	""	""	"146"	"1"	"5300"	"WISS.THEO"	"VR"	"210"	"BUCH"	"12.03.2002"
"9783899714500"	"1003559"	"P1004157"	"Bibliotheken in der NS-Zeit"	"LIEFER"	""	""	""	"1"	"U3110"	"GESCH"	"UNIPRESS"	"U211"	"BUCH"	"17.09.2008"
""	"112322"	"112322"	"Kirchliche Zeitgeschichte"	"LIEFER"	""	""	""	"1"	"8100"	"WISS.THEO"	"VR"	"170"	"BUCH"	"12.04.1998"
"9783647610009"	"1005480"	"P1006304"	"Geh mit Gott!"	"LIEFER"	""	""	"672"	"1"	"7700"	"UNTERRICHT"	"VRE"	"231"	"E-BOOK"	"12.09.2006"
""	"112323"	"112323"	"KG 1997 Jg.10 Heft 01"	"LIEFER"	""	""	""	"1"	"8100"	"WISS.THEO"	"VR"	"170"	"BUCH"	"12.10.1997"
"9783647610061"	"1005481"	"P1006305"	"Gott, steh mir bei!"	"LIEFER"	""	""	"672"	"1"	"7700"	"UNTERRICHT"	"VRE"	"231"	"E-BOOK"	"13.02.2007"
""	"112324"	"112324"	"KG 1997 Jg.10 Heft 02"	"LIEFER"	""	""	""	"1"	"8100"	"WISS.THEO"	"VR"	"170"	"BUCH"	"12.03.1998"
"9783899717754"	"1005482"	"P1006306"	"The Pleasures and Horrors of Eating"	"LIEFER"	""	""	"3073"	"1"	"U2110"	"GEIST"	"UNIPRESS"	"U211"	"BUCH"	"15.09.2010"
"9783525537886"	"112341"	"112341"	"L’intercession entre les hommes dans la Bible hébraique"	"LIEFER"	""	""	"627"	"1"	"5300"	"WISS.THEO"	"VR"	"160"	"BUCH"	"12.12.1996"
"9783647616001"	"1005485"	"P1006309"	"Alles aus!?"	"LIEFER"	""	""	"169"	"1"	"7700"	"UNTERRICHT"	"VRE"	"231"	"E-BOOK"	"13.02.2007"
"9783525572078"	"115426"	"115426"	"Sprache und Rezeption des Kirchenliedes"	"LIEFER"	""	""	"882"	"1"	"5700"	"WISS.THEO"	"VR"	"210"	"BUCH"	"12.03.2002"
"9783647616070"	"1005487"	"P1006311"	"Immer und ewig!?"	"LIEFER"	""	""	"169"	"1"	"7700"	"UNTERRICHT"	"VRE"	"231"	"E-BOOK"	"23.01.2008"
"9783525279090"	"115427"	"115427"	"Musikalische Klassiker-Ausgaben des 19. Jahrhunderts"	"LIEFER"	""	""	"046"	"1"	"2700"	"GEIST"	"VR"	"210"	"BUCH"	"12.08.2001"
"9783647616087"	"1005486"	"P1006310"	"Hau drauf!?"	"LIEFER"	""	""	"169"	"1"	"7700"	"UNTERRICHT"	"VRE"	"231"	"E-BOOK"	"23.01.2008"
"9783525823729"	"112344"	"112344"	"Chipendani und Mbira"	"LIEFER"	""	""	"004"	"1"	"9000"	"GEIST"	"VR"	"210"	"BUCHMITCD"	"12.08.1997"
"9783525490570"	"116822"	"116822"	"Beruflich in Südafrika"	"LIEFER"	""	""	"289"	"1"	"4060"	"PSYCH/MED"	"VR"	"100"	"BUCH"	"13.07.2004"
"9783525356456"	"109806"	"109806"	"Ökonomie ohne Haus"	"LIEFER"	""	""	"888"	"1"	"3100"	"GESCH"	"VR"	"210"	"BUCH"	"12.06.1993"
"9783647712871"	"1005488"	"P1006312"	"LateinTipps"	"LIEFER"	""	""	""	"1"	"7100"	"UNTERRICHT"	"VRE"	"231"	"E-BOOK"	"23.04.2008"
"9783525353745"	"115432"	"115432"	"Antike Weisheit und kulturelle Praxis"	"LIEFER"	""	""	"888"	"1"	"3100"	"GESCH"	"VR"	"210"	"BUCH"	"12.09.2001"
"9783525475003"	"116821"	"116821"	"Kunst – die andere Natur"	"LIEFER"	""	""	"051"	"1"	"4910"	"GEIST"	"VR"	"210"	"BUCH"	"11.05.2004"
"9783525612675"	"115435"	"115435"	"Sachwissen Religion"	"LIEFER"	""	""	""	"5"	"7700"	"UNTERRICHT"	"VR"	"150"	"BUCH"	"06.07.2005"
"9783647610078"	"1005490"	"P1006314"	"Fast Nacht"	"LIEFER"	""	""	"672"	"1"	"7700"	"UNTERRICHT"	"VRE"	"231"	"E-BOOK"	"13.02.2007"
"9783525572085"	"115438"	"115438"	"Jahrbuch für Liturgik und Hymnologie. 40. Band 2001"	"LIEFER"	""	""	"396"	"1"	"5700"	"WISS.THEO"	"VR"	"170"	"BUCH"	"12.12.2001"
"9783899717761"	"1005491"	"P1006315"	"Psalm 6 und die Bitten im Psalter"	"LIEFER"	""	""	"3062"	"1"	"U5000"	"WISS.THEO"	"UNIPRESS"	"U211"	"BUCH"	"08.12.2010"
"9783525539941"	"115439"	"115439"	"Dorfkultur der frühen Eisenzeit in Mittelpalästina"	"LIEFER"	""	""	"627"	"1"	"5300"	"WISS.THEO"	"VR"	"160"	"BUCH"	"12.07.2001"
"9783899717778"	"1005492"	"P1006316"	"Werkstatt Politische Kommunikation"	"LIEFER"	""	""	"3057"	"1"	"U3110"	"GESCH"	"UNIPRESS"	"U211"	"BUCH"	"27.10.2010"
"9783525530016"	"115440"	"115440"	"Emar IV. Les sceaux"	"LIEFER"	""	""	"628"	"1"	"5300"	"WISS.THEO"	"VR"	"160"	"BUCH"	"12.09.2001"
"9783525543597"	"1005493"	"P1006317"	"Enmerkara und der Herr von Arata"	"LIEFER"	""	""	"627"	"1"	"5400"	"WISS.THEO"	"VR"	"160"	"BUCH"	"20.01.2010"
"9783525014196"	"112353"	"112353"	"Allgegenwart von Gewalt"	"LIEFER"	""	""	""	"2"	"4910"	"PSYCH/MED"	"VR"	"100"	"BUCH"	"12.07.1996"
"9783525369173"	"1005495"	"P1006319"	"Die Zeugen Jehovas im Dritten Reich und in der DDR"	"LIEFER"	""	""	"778"	"1"	"3100"	"GESCH"	"VR"	"210"	"BUCH"	"19.01.2011"
"9783525717509"	"115442"	"P1038743"	"Litora Texte und Übungen"	"LIEFER"	""	""	""	"1"	"7100"	"UNTERRICHT"	"VR"	"150"	"BUCH"	"24.06.2004"
"9783525300022"	"1005496"	"P1006321"	"Verzockt! Warum die Karten von Markt und Staat neu"	"LIEFER"	""	""	""	"1"	"3000"	"POLI/SOZ"	"VR"	"100"	"BUCH"	"18.02.2010"
"9783525562888"	"112357"	"112357"	"Glaubenswahrnehmung und Selbsterkenntnis"	"LIEFER"	""	""	"147"	"1"	"5600"	"WISS.THEO"	"VR"	"210"	"BUCH"	"12.01.1998"
"9783647790008"	"1005497"	"P1006322"	"Sprache und Spiele"	"LIEFER"	""	""	"917"	"1"	"7010"	"UNTERRICHT"	"VRE"	"231"	"E-BOOK"	"13.03.2007"
"9783525538968"	"112364"	"112364"	"The Early Glyptic of Tell Brak"	"LIEFER"	""	""	"628"	"1"	"5300"	"WISS.THEO"	"VR"	"160"	"BUCH"	"12.02.1997"
"9783647710570"	"1005498"	"P1006323"	"Antike – Schlag nach!"	"LIEFER"	""	""	""	"1"	"7100"	"UNTERRICHT"	"VRE"	"231"	"E-BOOK"	"07.10.2009"
"9783525254424"	"107667"	"107667"	"Kriegswesen, Teil 3"	"LIEFER"	""	""	"027"	"1"	"2500"	"GEIST"	"VR"	"210"	"BUCH"	"06.10.2010"
"9783647710549"	"1005499"	"P1006324"	"Lateinische Literatur – Schlag nach!"	"LIEFER"	""	""	""	"1"	"7100"	"UNTERRICHT"	"VRE"	"231"	"E-BOOK"	"07.10.2009"
""	"112480"	"112480"	"EM 1996 Jg.48"	"LIEFER"	""	""	""	"1"	"8100"	"WISS.THEO"	"VR"	"170"	"BUCH"	"12.06.1997"
""	"116827"	"116827"	"Schwed.Literatur Bd.1-7 fr.Prs."	"LIEFER"	""	""	"004"	"1"	"9000"	"GEIST"	"VR"	"210"	"BUCH"	"12.07.2003"
"9783525254431"	"107668"	"107668"	"Erkennungs-, Rang- und Würdezeichen"	"LIEFER"	""	""	"027"	"1"	"2500"	"GEIST"	"VR"	"210"	"BUCH"	"13.06.2012"
"9783647701097"	"1005500"	"P1006326"	"Klassenzimmer als Bildungsgipfel"	"LIEFER"	""	""	""	"1"	"7010"	"UNTERRICHT"	"VRE"	"231"	"E-BOOK"	"28.10.2009"
"9783525561867"	"109807"	"P1001116"	"Schriften zu Ökumene und Bekenntnis. Band 2"	"LIEFER"	""	""	""	"3"	"5600"	"WISS.THEO"	"VR"	"210"	"BUCH"	"09.08.2005"
"9783525461624"	"116826"	"P1009659"	"Teamkompetenz"	"LIEFER"	""	""	""	"4"	"4060"	"PSYCH/MED"	"VR"	"100"	"BUCH"	"18.04.2012"
"9783525014691"	"115451"	"115451"	"Der Krieg und seine psychosozialen Funktionen"	"LIEFER"	""	""	""	"2"	"4070"	"PSYCH/MED"	"VR"	"100"	"BUCH"	"12.04.2002"
